order_id,order_date,channel,sku_id,sku_name,category,quantity,revenue,cost_price,total_cost,fee_rate,platform_fee,net_profit,net_margin_pct
ORD00585,2026-07-05,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,3,97700.0,8500,25500,0.0,0.0,72200.0,73.9
ORD00586,2026-07-05,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34800.0,9000,9000,0.16,5568.0,20232.0,58.1
ORD00587,2026-07-05,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,152400.0,15000,45000,0.13,19812.0,87588.0,57.5
ORD00588,2026-07-05,Đại lý,SKU003,Trà diếp cá rau má,Detox,1,41400.0,10500,10500,0.0,0.0,30900.0,74.6
ORD00589,2026-07-05,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,2,69500.0,8800,17600,0.0,0.0,51900.0,74.7
ORD00590,2026-07-05,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,111300.0,15000,30000,0.13,14469.0,66831.0,60.0
ORD00591,2026-07-05,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,38500.0,11000,11000,0.13,5005.0,22495.0,58.4
ORD00592,2026-07-05,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,3,120000.0,11000,33000,0.0,0.0,87000.0,72.5
ORD00593,2026-07-05,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,33500.0,9800,9800,0.16,5360.0,18340.0,54.7
ORD00594,2026-07-05,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,70300.0,9000,18000,0.13,9139.0,43161.0,61.4
ORD00595,2026-07-05,Đại lý,SKU004,Trà cà leo gai giảm cân,Detox,1,50800.0,15000,15000,0.0,0.0,35800.0,70.5
ORD00596,2026-07-05,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,68000.0,9800,19600,0.13,8840.0,39560.0,58.2
ORD00597,2026-07-05,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,41800.0,10500,10500,0.16,6688.0,24612.0,58.9
ORD00598,2026-07-05,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,2,66700.0,9000,18000,0.16,10672.0,38028.0,57.0
ORD00599,2026-07-05,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32800.0,9000,9000,0.13,4264.0,19536.0,59.6
ORD00600,2026-07-05,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,3,98200.0,8800,26400,0.0,0.0,71800.0,73.1
ORD00601,2026-07-05,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,33900.0,9000,9000,0.13,4407.0,20493.0,60.5
ORD00602,2026-07-05,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32900.0,9000,9000,0.0,0.0,23900.0,72.6
ORD00603,2026-07-05,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,102400.0,15000,30000,0.13,13312.0,59088.0,57.7
ORD00604,2026-07-06,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,70400.0,9000,18000,0.13,9152.0,43248.0,61.4
ORD00605,2026-07-06,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,2,67400.0,9000,18000,0.0,0.0,49400.0,73.3
ORD00606,2026-07-06,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,35400.0,9800,9800,0.13,4602.0,20998.0,59.3
ORD00607,2026-07-06,Shopee,SKU003,Trà diếp cá rau má,Detox,1,39900.0,10500,10500,0.13,5187.0,24213.0,60.7
ORD00608,2026-07-06,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,31000.0,8500,8500,0.13,4030.0,18470.0,59.6
ORD00609,2026-07-06,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,52800.0,15000,15000,0.13,6864.0,30936.0,58.6
ORD00610,2026-07-06,Đại lý,SKU007,Trà gừng mật ong,Giữ ấm,2,78800.0,11000,22000,0.0,0.0,56800.0,72.1
ORD00611,2026-07-06,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,29500.0,8500,8500,0.13,3835.0,17165.0,58.2
ORD00612,2026-07-06,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,80700.0,11000,22000,0.13,10491.0,48209.0,59.7
ORD00613,2026-07-06,Shopee,SKU003,Trà diếp cá rau má,Detox,3,129400.0,10500,31500,0.13,16822.0,81078.0,62.7
ORD00614,2026-07-06,Shopee,SKU003,Trà diếp cá rau má,Detox,3,118700.0,10500,31500,0.13,15431.0,71769.0,60.5
ORD00615,2026-07-07,Shopee,SKU003,Trà diếp cá rau má,Detox,1,40000.0,10500,10500,0.13,5200.0,24300.0,60.8
ORD00616,2026-07-07,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,110700.0,15000,30000,0.16,17712.0,62988.0,56.9
ORD00617,2026-07-07,Shopee,SKU003,Trà diếp cá rau má,Detox,2,80700.0,10500,21000,0.13,10491.0,49209.0,61.0
ORD00618,2026-07-07,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,2,60100.0,8500,17000,0.0,0.0,43100.0,71.7
ORD00619,2026-07-07,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,3,101900.0,9000,27000,0.0,0.0,74900.0,73.5
ORD00620,2026-07-07,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,38400.0,9500,9500,0.0,0.0,28900.0,75.3
ORD00621,2026-07-07,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,79500.0,11000,22000,0.13,10335.0,47165.0,59.3
ORD00622,2026-07-07,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41700.0,10500,10500,0.13,5421.0,25779.0,61.8
ORD00623,2026-07-07,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,38800.0,11000,11000,0.0,0.0,27800.0,71.6
ORD00624,2026-07-07,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,107300.0,15000,30000,0.16,17168.0,60132.0,56.0
ORD00625,2026-07-07,Đại lý,SKU006,Trà hoa đậu biếc,An thần,2,62800.0,8800,17600,0.0,0.0,45200.0,72.0
ORD00626,2026-07-07,Đại lý,SKU006,Trà hoa đậu biếc,An thần,2,67000.0,8800,17600,0.0,0.0,49400.0,73.7
ORD00627,2026-07-07,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34700.0,9000,9000,0.0,0.0,25700.0,74.1
ORD00628,2026-07-07,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,37300.0,9500,9500,0.13,4849.0,22951.0,61.5
ORD00629,2026-07-07,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,39000.0,9500,9500,0.16,6240.0,23260.0,59.6
ORD00630,2026-07-08,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34200.0,9000,9000,0.13,4446.0,20754.0,60.7
ORD00631,2026-07-08,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,103900.0,15000,30000,0.16,16624.0,57276.0,55.1
ORD00632,2026-07-08,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,162500.0,15000,45000,0.13,21125.0,96375.0,59.3
ORD00633,2026-07-08,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,40900.0,10500,10500,0.16,6544.0,23856.0,58.3
ORD00634,2026-07-08,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,33600.0,9800,9800,0.13,4368.0,19432.0,57.8
ORD00635,2026-07-08,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,1,33500.0,9000,9000,0.0,0.0,24500.0,73.1
ORD00636,2026-07-08,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,37000.0,9500,9500,0.0,0.0,27500.0,74.3
ORD00637,2026-07-08,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,35200.0,9500,9500,0.13,4576.0,21124.0,60.0
ORD00638,2026-07-08,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,34500.0,8800,8800,0.13,4485.0,21215.0,61.5
ORD00639,2026-07-08,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,38800.0,9500,9500,0.16,6208.0,23092.0,59.5
ORD00640,2026-07-08,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,2,71300.0,9500,19000,0.0,0.0,52300.0,73.4
ORD00641,2026-07-08,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36300.0,9800,9800,0.16,5808.0,20692.0,57.0
ORD00642,2026-07-08,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,3,92900.0,8500,25500,0.16,14864.0,52536.0,56.6
ORD00643,2026-07-08,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,36800.0,9500,9500,0.13,4784.0,22516.0,61.2
ORD00644,2026-07-08,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,33000.0,9000,9000,0.13,4290.0,19710.0,59.7
ORD00645,2026-07-08,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,39300.0,11000,11000,0.0,0.0,28300.0,72.0
ORD00646,2026-07-09,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,30100.0,8500,8500,0.0,0.0,21600.0,71.8
ORD00647,2026-07-09,Shopee,SKU005,Trà hoa cúc an thần,An thần,2,74300.0,9500,19000,0.13,9659.0,45641.0,61.4
ORD00648,2026-07-09,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,105900.0,15000,30000,0.16,16944.0,58956.0,55.7
ORD00649,2026-07-09,Shopee,SKU003,Trà diếp cá rau má,Detox,2,83000.0,10500,21000,0.13,10790.0,51210.0,61.7
ORD00650,2026-07-09,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,1,34700.0,8800,8800,0.0,0.0,25900.0,74.6
ORD00651,2026-07-09,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,35500.0,9500,9500,0.16,5680.0,20320.0,57.2
ORD00652,2026-07-09,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,3,89800.0,8500,25500,0.13,11674.0,52626.0,58.6
ORD00653,2026-07-09,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,105800.0,15000,30000,0.13,13754.0,62046.0,58.6
ORD00654,2026-07-09,Shopee,SKU005,Trà hoa cúc an thần,An thần,3,116400.0,9500,28500,0.13,15132.0,72768.0,62.5
ORD00655,2026-07-09,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,1,31200.0,8500,8500,0.0,0.0,22700.0,72.8
ORD00656,2026-07-09,Shopee,SKU003,Trà diếp cá rau má,Detox,2,83000.0,10500,21000,0.13,10790.0,51210.0,61.7
ORD00657,2026-07-09,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,67300.0,9800,19600,0.0,0.0,47700.0,70.9
ORD00658,2026-07-09,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,71400.0,9800,19600,0.0,0.0,51800.0,72.5
ORD00659,2026-07-09,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,167000.0,15000,45000,0.13,21710.0,100290.0,60.1
ORD00660,2026-07-09,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,35300.0,9000,9000,0.16,5648.0,20652.0,58.5
ORD00661,2026-07-09,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34300.0,9000,9000,0.13,4459.0,20841.0,60.8
ORD00662,2026-07-09,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,165800.0,15000,45000,0.13,21554.0,99246.0,59.9
ORD00663,2026-07-09,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,102600.0,15000,30000,0.16,16416.0,56184.0,54.8
ORD00664,2026-07-09,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,39200.0,11000,11000,0.0,0.0,28200.0,71.9
ORD00665,2026-07-09,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,78400.0,11000,22000,0.0,0.0,56400.0,71.9
ORD00666,2026-07-09,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,3,105300.0,9000,27000,0.0,0.0,78300.0,74.4
ORD00667,2026-07-09,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,68300.0,9800,19600,0.13,8879.0,39821.0,58.3
ORD00668,2026-07-10,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34000.0,9800,9800,0.13,4420.0,19780.0,58.2
ORD00669,2026-07-10,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,3,100700.0,8800,26400,0.0,0.0,74300.0,73.8
ORD00670,2026-07-10,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,38400.0,9500,9500,0.13,4992.0,23908.0,62.3
ORD00671,2026-07-10,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,2,72300.0,9500,19000,0.0,0.0,53300.0,73.7
ORD00672,2026-07-10,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,3,120000.0,10500,31500,0.16,19200.0,69300.0,57.8
ORD00673,2026-07-10,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,74000.0,9800,19600,0.16,11840.0,42560.0,57.5
ORD00674,2026-07-10,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,2,71500.0,9000,18000,0.16,11440.0,42060.0,58.8
ORD00675,2026-07-10,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,35900.0,9800,9800,0.0,0.0,26100.0,72.7
ORD00676,2026-07-10,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32400.0,8500,8500,0.13,4212.0,19688.0,60.8
ORD00677,2026-07-10,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,2,63600.0,8800,17600,0.0,0.0,46000.0,72.3
ORD00678,2026-07-10,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,2,73700.0,9500,19000,0.16,11792.0,42908.0,58.2
ORD00679,2026-07-11,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,78100.0,11000,22000,0.0,0.0,56100.0,71.8
ORD00680,2026-07-11,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34900.0,9800,9800,0.13,4537.0,20563.0,58.9
ORD00681,2026-07-11,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,3,153500.0,15000,45000,0.16,24560.0,83940.0,54.7
ORD00682,2026-07-11,Đại lý,SKU006,Trà hoa đậu biếc,An thần,3,97900.0,8800,26400,0.0,0.0,71500.0,73.0
ORD00683,2026-07-11,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,56500.0,15000,15000,0.13,7345.0,34155.0,60.5
ORD00684,2026-07-11,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,38400.0,9500,9500,0.0,0.0,28900.0,75.3
ORD00685,2026-07-11,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,111500.0,15000,30000,0.13,14495.0,67005.0,60.1
ORD00686,2026-07-11,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,33300.0,9800,9800,0.0,0.0,23500.0,70.6
ORD00687,2026-07-11,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,1,37300.0,11000,11000,0.16,5968.0,20332.0,54.5
ORD00688,2026-07-11,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,39100.0,9500,9500,0.0,0.0,29600.0,75.7
ORD00689,2026-07-11,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36600.0,9800,9800,0.13,4758.0,22042.0,60.2
ORD00690,2026-07-11,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,37200.0,11000,11000,0.13,4836.0,21364.0,57.4
ORD00691,2026-07-11,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,3,107000.0,9000,27000,0.13,13910.0,66090.0,61.8
ORD00692,2026-07-11,Shopee,SKU003,Trà diếp cá rau má,Detox,1,42000.0,10500,10500,0.13,5460.0,26040.0,62.0
ORD00693,2026-07-11,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,37900.0,9500,9500,0.0,0.0,28400.0,74.9
ORD00694,2026-07-11,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,54200.0,15000,15000,0.13,7046.0,32154.0,59.3
ORD00695,2026-07-11,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,54800.0,15000,15000,0.16,8768.0,31032.0,56.6
ORD00696,2026-07-11,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,71700.0,9800,19600,0.0,0.0,52100.0,72.7
ORD00697,2026-07-11,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,42000.0,10500,10500,0.16,6720.0,24780.0,59.0
ORD00698,2026-07-11,Shopee,SKU003,Trà diếp cá rau má,Detox,1,39300.0,10500,10500,0.13,5109.0,23691.0,60.3
ORD00699,2026-07-11,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,39600.0,11000,11000,0.0,0.0,28600.0,72.2
ORD00700,2026-07-11,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,2,64500.0,9000,18000,0.16,10320.0,36180.0,56.1
ORD00701,2026-07-11,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,3,155700.0,15000,45000,0.16,24912.0,85788.0,55.1
ORD00702,2026-07-11,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,71700.0,9800,19600,0.0,0.0,52100.0,72.7
ORD00703,2026-07-11,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32700.0,9000,9000,0.0,0.0,23700.0,72.5
ORD00704,2026-07-12,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,80200.0,10500,21000,0.16,12832.0,46368.0,57.8
ORD00705,2026-07-12,Shopee,SKU003,Trà diếp cá rau má,Detox,1,39800.0,10500,10500,0.13,5174.0,24126.0,60.6
ORD00706,2026-07-12,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,34200.0,8800,8800,0.16,5472.0,19928.0,58.3
ORD00707,2026-07-12,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,3,122000.0,11000,33000,0.16,19520.0,69480.0,57.0
ORD00708,2026-07-12,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,38100.0,9500,9500,0.13,4953.0,23647.0,62.1
ORD00709,2026-07-12,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34100.0,9000,9000,0.13,4433.0,20667.0,60.6
ORD00710,2026-07-12,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,102100.0,15000,30000,0.13,13273.0,58827.0,57.6
ORD00711,2026-07-12,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,35800.0,9000,9000,0.0,0.0,26800.0,74.9
ORD00712,2026-07-12,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,77300.0,11000,22000,0.13,10049.0,45251.0,58.5
ORD00713,2026-07-12,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,2,65600.0,8500,17000,0.16,10496.0,38104.0,58.1
ORD00714,2026-07-12,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32300.0,9000,9000,0.0,0.0,23300.0,72.1
ORD00715,2026-07-12,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,70300.0,9800,19600,0.13,9139.0,41561.0,59.1
ORD00716,2026-07-12,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,106300.0,15000,30000,0.16,17008.0,59292.0,55.8
ORD00717,2026-07-12,Shopee,SKU005,Trà hoa cúc an thần,An thần,2,75100.0,9500,19000,0.13,9763.0,46337.0,61.7
ORD00718,2026-07-12,Shopee,SKU003,Trà diếp cá rau má,Detox,2,85800.0,10500,21000,0.13,11154.0,53646.0,62.5
ORD00719,2026-07-12,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,1,30800.0,8500,8500,0.0,0.0,22300.0,72.4
ORD00720,2026-07-13,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,3,94600.0,8800,26400,0.0,0.0,68200.0,72.1
ORD00721,2026-07-13,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,31500.0,8800,8800,0.16,5040.0,17660.0,56.1
ORD00722,2026-07-13,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,108600.0,15000,30000,0.13,14118.0,64482.0,59.4
ORD00723,2026-07-13,Shopee,SKU005,Trà hoa cúc an thần,An thần,3,114200.0,9500,28500,0.13,14846.0,70854.0,62.0
ORD00724,2026-07-13,Shopee,SKU006,Trà hoa đậu biếc,An thần,3,94000.0,8800,26400,0.13,12220.0,55380.0,58.9
ORD00725,2026-07-13,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,84500.0,10500,21000,0.16,13520.0,49980.0,59.1
ORD00726,2026-07-13,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32100.0,8500,8500,0.0,0.0,23600.0,73.5
ORD00727,2026-07-13,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,40200.0,11000,11000,0.0,0.0,29200.0,72.6
ORD00728,2026-07-13,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,39100.0,11000,11000,0.13,5083.0,23017.0,58.9
ORD00729,2026-07-13,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,100300.0,9800,29400,0.13,13039.0,57861.0,57.7
ORD00730,2026-07-13,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,85200.0,10500,21000,0.16,13632.0,50568.0,59.4
ORD00731,2026-07-13,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32600.0,8500,8500,0.13,4238.0,19862.0,60.9
ORD00732,2026-07-13,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,3,93700.0,8500,25500,0.16,14992.0,53208.0,56.8
ORD00733,2026-07-13,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,37000.0,11000,11000,0.13,4810.0,21190.0,57.3
ORD00734,2026-07-13,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36800.0,9800,9800,0.13,4784.0,22216.0,60.4
ORD00735,2026-07-13,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,3,114200.0,9500,28500,0.0,0.0,85700.0,75.0
ORD00736,2026-07-13,Shopee,SKU003,Trà diếp cá rau má,Detox,2,85700.0,10500,21000,0.13,11141.0,53559.0,62.5
ORD00737,2026-07-13,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,76900.0,11000,22000,0.13,9997.0,44903.0,58.4
ORD00738,2026-07-13,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34000.0,9800,9800,0.16,5440.0,18760.0,55.2
ORD00739,2026-07-13,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,2,64900.0,9000,18000,0.16,10384.0,36516.0,56.3
ORD00740,2026-07-14,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,38200.0,11000,11000,0.0,0.0,27200.0,71.2
ORD00741,2026-07-14,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,33300.0,9000,9000,0.16,5328.0,18972.0,57.0
ORD00742,2026-07-14,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,38800.0,11000,11000,0.0,0.0,27800.0,71.6
ORD00743,2026-07-14,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,55000.0,15000,15000,0.16,8800.0,31200.0,56.7
ORD00744,2026-07-14,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,31300.0,8800,8800,0.16,5008.0,17492.0,55.9
ORD00745,2026-07-14,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41600.0,10500,10500,0.13,5408.0,25692.0,61.8
ORD00746,2026-07-14,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32200.0,9000,9000,0.16,5152.0,18048.0,56.0
ORD00747,2026-07-14,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,3,114500.0,11000,33000,0.16,18320.0,63180.0,55.2
ORD00748,2026-07-14,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,70100.0,9800,19600,0.13,9113.0,41387.0,59.0
ORD00749,2026-07-14,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,102700.0,9800,29400,0.13,13351.0,59949.0,58.4
ORD00750,2026-07-14,Shopee,SKU003,Trà diếp cá rau má,Detox,2,81100.0,10500,21000,0.13,10543.0,49557.0,61.1
ORD00751,2026-07-14,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,3,105900.0,9500,28500,0.0,0.0,77400.0,73.1
ORD00752,2026-07-14,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,2,59400.0,8500,17000,0.13,7722.0,34678.0,58.4
ORD00753,2026-07-14,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,52000.0,15000,15000,0.16,8320.0,28680.0,55.2
ORD00754,2026-07-14,Shopee,SKU003,Trà diếp cá rau má,Detox,2,83800.0,10500,21000,0.13,10894.0,51906.0,61.9
ORD00755,2026-07-14,Zalo/Fanpage,SKU003,Trà diếp cá rau má,Detox,1,39700.0,10500,10500,0.0,0.0,29200.0,73.6
ORD00756,2026-07-14,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,2,65200.0,9000,18000,0.0,0.0,47200.0,72.4
ORD00757,2026-07-15,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,102700.0,15000,30000,0.13,13351.0,59349.0,57.8
ORD00758,2026-07-15,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,64900.0,8800,17600,0.13,8437.0,38863.0,59.9
ORD00759,2026-07-15,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32300.0,8500,8500,0.13,4199.0,19601.0,60.7
ORD00760,2026-07-15,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,62900.0,8800,17600,0.13,8177.0,37123.0,59.0
ORD00761,2026-07-15,Zalo/Fanpage,SKU003,Trà diếp cá rau má,Detox,1,41900.0,10500,10500,0.0,0.0,31400.0,74.9
ORD00762,2026-07-15,Đại lý,SKU004,Trà cà leo gai giảm cân,Detox,1,54700.0,15000,15000,0.0,0.0,39700.0,72.6
ORD00763,2026-07-15,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36900.0,9800,9800,0.13,4797.0,22303.0,60.4
ORD00764,2026-07-15,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,2,72000.0,9500,19000,0.0,0.0,53000.0,73.6
ORD00765,2026-07-15,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,1,37300.0,11000,11000,0.16,5968.0,20332.0,54.5
ORD00766,2026-07-15,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,31800.0,8800,8800,0.13,4134.0,18866.0,59.3
ORD00767,2026-07-15,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,3,168800.0,15000,45000,0.0,0.0,123800.0,73.3
ORD00768,2026-07-16,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,38700.0,10500,10500,0.16,6192.0,22008.0,56.9
